id,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,license,num_identification_agreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1165183,2014-12-16,2014-12-16,,Hawaii,needs_id,CC-BY-SA,3,false,"Facultad de Ciencias Biológicas, UANL",25.72416,-100.31627,3,,,,29925,,open,false,,,Bolsitas de borrego,Morchella,true morels,Fungi,56830
1215478,2015-02-05,2015-02-05,,Pacific Time (US & Canada),research,CC-BY-NC,1,false,"California, US",37.466851383,-122.1074100216,,,,,10000,obscured,,true,,,Morchella rufobrunnea,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
1219921,2011-04-25 15:13:13,2011-04-25,2011-04-25 19:13:13 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Pennsylvania, US",40.4567607883,-79.9416565685,15,,,,27923,obscured,,true,,,half-free morel,Morchella punctipes,Half-free Morel,Fungi,133684
1290693,2015-03-09,2015-03-09,,Pacific Time (US & Canada),needs_id,CC-BY-NC,3,false,EV Kennedy Residence Miller house,37.424332,-122.156146,,,,,,,,false,,,Morels,Morchella,true morels,Fungi,56830
1292198,2015-03-14 12:23:30 PM PDT,2015-03-14,2015-03-14 19:23:30 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,2,false,"Los Angeles County, US-CA, US",33.82617191,-118.34221591,8,,,,8,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
1292619,2015-03-09 05:33:01,2015-03-09,2015-03-09 12:33:01 UTC,Pacific Time (US & Canada),research,,2,false,san mateo,37.531416,-122.321406,,,,,,,,false,,,Landscape Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
1333936,Sat Mar 21 2015 13:28:26 GMT-0700 (PDT),2015-03-21,2015-03-21 20:28:26 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"Eldorado National Forest, Pollock Pines, CA, US",38.7866216667,-120.4959333333,,,,,,,,false,,,Morels,Morchella,true morels,Fungi,56830
1345853,Sat Mar 28 2015 11:27:09 GMT-0500 (CDT),2015-03-28,2015-03-28 16:27:09 UTC,Central Time (US & Canada),research,CC-BY-NC,1,false,"Mary Moore Searight Metro Park, Austin, TX, US",30.159573,-97.8072,316,,,,316,,,false,,,Morel,Morchella esculenta,Yellow Morel,Fungi,58682
1346006,2015-03-28,2015-03-28,,Pacific Time (US & Canada),needs_id,,3,false,"Port Townsend, WA",48.120247,-122.835978,,,,,,,,false,,,Woodchip Morel,Morchella,true morels,Fungi,56830
1366049,Sat Mar 28 2015 15:21:12 GMT-0700 (PDT),2015-03-28,2015-03-28 22:21:12 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"California, US",38.8053912116,-120.4302082411,,,,,28166,obscured,,true,,,morels,Morchella,true morels,Fungi,56830
1366068,Sun Mar 29 2015 13:31:08 GMT-0700 (PDT),2015-03-29,2015-03-29 20:31:08 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"California, US",38.8550401344,-120.5720483561,,,,,28166,obscured,,true,,,morels,Morchella,true morels,Fungi,56830
1366082,Fri Apr 03 2015 10:17:29 GMT-0700 (PDT),2015-04-03,2015-04-03 17:17:29 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"California, US",38.9676963344,-120.4957905121,,,,,28166,obscured,,true,,,morels,Morchella,true morels,Fungi,56830
1366083,Fri Apr 03 2015 10:49:37 GMT-0700 (PDT),2015-04-03,2015-04-03 17:49:37 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"California, US",38.9718001446,-120.5516872472,,,,,10000,obscured,,true,,,Morels,Morchella,true morels,Fungi,56830
1366084,Fri Apr 03 2015 10:22:39 GMT-0700 (PDT),2015-04-03,2015-04-03 17:22:39 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"California, US",38.952486603,-120.4958461463,,,,,28166,obscured,,true,,,morels,Morchella,true morels,Fungi,56830
1366085,Fri Apr 03 2015 11:25:41 GMT-0700 (PDT),2015-04-03,2015-04-03 18:25:41 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"California, US",38.8803013258,-120.4800821364,,,,,10000,obscured,,true,,,Morels,Morchella,true morels,Fungi,56830
1366087,Fri Apr 03 2015 12:55:11 GMT-0700 (PDT),2015-04-03,2015-04-03 19:55:11 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"California, US",38.9066848779,-120.4919888145,,,,,10000,obscured,,true,,,Morels,Morchella,true morels,Fungi,56830
1366384,Sun Mar 29 2015 17:04:05 GMT-0700 (PDT),2015-03-29,2015-03-30 00:04:05 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"California, US",38.8035224211,-120.5464158558,,,,,10000,obscured,,true,,,Morels,Morchella,true morels,Fungi,56830
1366385,Sun Mar 29 2015 13:08:22 GMT-0700 (PDT),2015-03-29,2015-03-29 20:08:22 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"California, US",38.8709067996,-120.405253261,,,,,10000,obscured,,true,,,Morels,Morchella,true morels,Fungi,56830
1366386,Sat Apr 04 2015 20:41:52 GMT-0700 (PDT),2015-04-04,2015-04-05 03:41:52 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"California, US",38.8186533358,-120.4715330488,206,,,,10000,obscured,,true,,,Morels,Morchella,true morels,Fungi,56830
1366431,Fri Apr 03 2015 10:39:01 GMT-0700 (PDT),2015-04-03,2015-04-03 17:39:01 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,3,false,"California, US",38.8794865473,-120.4317900463,,,,,28166,obscured,,true,,,morels,Morchella,true morels,Fungi,56830
1378246,2015-04-06,2015-04-06,,Central Time (US & Canada),research,CC-BY-NC-ND,1,false,"Stillwater, OK",36.16525,-97.063394,107,,,,107,,,false,,,Morchella esculenta,Morchella esculenta,Yellow Morel,Fungi,58682
1389239,2015-04-12,2015-04-12,,Hawaii,needs_id,,0,false,"North Carolina, US",35.3484993675,-83.2059740394,,,,,10000,obscured,,true,,,Morels,Morchella,true morels,Fungi,56830
1390439,2015-04-11 18:00:18,2015-04-11,2015-04-12 01:00:18 UTC,Pacific Time (US & Canada),needs_id,CC-BY-SA,1,false,Yosemite,37.865101,-119.538329,51328,,,,51328,,,false,,,Morchella,Morchella,true morels,Fungi,56830
1391643,Thu Apr 02 2015 11:21:54 GMT-0700 (PDT),2015-04-02,2015-04-02 18:21:54 UTC,Pacific Time (US & Canada),research,,2,false,"1708–1794 Fremont Ave, Los Altos, CA, US",37.3520966667,-122.0643833333,,,,,,,,false,,,Landscape Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
1392790,2015-04-12,2015-04-12,,Pacific Time (US & Canada),needs_id,CC-BY-SA,2,false,Stanislaus National Forest,38.234954,-120.066524,73889,,,,73889,,,false,,,morels,Morchella,true morels,Fungi,56830
1393016,2015-04-12,2015-04-12,,Pacific Time (US & Canada),needs_id,CC-BY-SA,2,false,Yosemite valley,37.744793,-119.593134,420,,,,420,,,false,,,morels,Morchella,true morels,Fungi,56830
1393876,Tue Apr 14 2015 13:46:51 GMT-0400 (EDT),2015-04-14,2015-04-14 17:46:51 UTC,Eastern Time (US & Canada),research,,1,false,"Duke Forest Korstian Division, Durham, NC, US",36.006979,-79.024028,5,,,,5,,,false,,,common morel,Morchella esculenta,Yellow Morel,Fungi,58682
1394023,2015-04-14 2:28:45 PM CDT,2015-04-14,2015-04-14 19:28:45 UTC,Central Time (US & Canada),needs_id,,2,false,"Johnson County, US-IL, US",37.35548019,-89.02527914,8,,,,8,,,false,gps,gps,Morchella diminutiva,Morchella,true morels,Fungi,56830
1394024,2015-04-14 2:30:04 PM CDT,2015-04-14,2015-04-14 19:30:04 UTC,Central Time (US & Canada),needs_id,,2,false,"Johnson County, US-IL, US",37.356309,-89.025178,210,,,,210,,,false,,,morels,Morchella,true morels,Fungi,56830
1394025,2015-04-14 2:31:30 PM CDT,2015-04-14,2015-04-14 19:31:30 UTC,Central Time (US & Canada),research,,2,false,"Johnson County, US-IL, US",37.355968,-89.025403,126,,,,126,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
1394032,2015-04-14 2:51:36 PM CDT,2015-04-14,2015-04-14 19:51:36 UTC,Central Time (US & Canada),needs_id,,1,false,"Johnson County, US-IL, US",37.35697891,-89.02583304,8,,,,8,,,false,gps,gps,morels,Morchella deliciosa,white morel,Fungi,120174
1394850,2015-04-14,2015-04-14,,Hawaii,needs_id,,1,false,"glass hill,il",37.599435,-88.569031,31992,,,,31992,,,false,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
1395563,2015-04-11,2015-04-11,,Eastern Time (US & Canada),needs_id,CC-BY,2,false,"Ranger Drive, Asheville, NC",35.588728,-82.476575,232,,,,232,,,false,,google,Morchella,Morchella,true morels,Fungi,56830
1396562,Sat Apr 11 2015 17:21:28 GMT-0500 (CDT),2015-04-11,2015-04-11 22:21:28 UTC,Central Time (US & Canada),research,CC-BY-NC,1,false,,35.138339,-85.907358,5,,,,5,,,false,,,Morel,Morchella esculenta,Yellow Morel,Fungi,58682
1400888,2015-04-17,2015-04-17,,Eastern Time (US & Canada),needs_id,CC-BY,3,false,Ellis Lake Wetlands,39.341131,-84.474356,43,,,,43,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1401398,2015-04-04,2015-04-04,,Pacific Time (US & Canada),needs_id,CC-BY-NC,2,false,"Benton County, US-OR, US",44.56457,-123.26204,,,,,,,,false,,,Morels,Morchella,true morels,Fungi,56830
1402006,Sat Apr 18 2015 09:59:00 GMT-0400 (EDT),2015-04-18,2015-04-18 13:59:00 UTC,Eastern Time (US & Canada),needs_id,,2,false,"4809 Friends School Rd, Durham, NC, US",36.0069630482,-79.0241055005,5,,,,5,,,false,,,Morels,Morchella,true morels,Fungi,56830
1410168,2015-04-20 16:51:40,2015-04-20,2015-04-20 20:51:40 UTC,Eastern Time (US & Canada),needs_id,,1,false,"",37.547742,-77.514296,105,,,,105,,,false,,,Morels,Morchella,true morels,Fungi,56830
1419847,2015-04-24 7:47:35 AM EDT,2015-04-24,2015-04-24 11:47:35 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,"Allegheny County, US-PA, US",40.464848,-79.976248,5,,,,5,,,false,gps,gps,morels,Morchella,true morels,Fungi,56830
1431574,Sun Apr 26 2015 14:51:24 GMT-0400 (EDT),2015-04-26,2015-04-26 18:51:24 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Ohio, US",39.6438376359,-84.2773591525,,,,,28060,obscured,,true,,,white morel,Morchella americana,white morel,Fungi,462132
1438710,2015-04-28 17:09:12,2015-04-28,2015-04-28 21:09:12 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Greensboro, North Carolina, United States",36.141177,-79.912834,,,,,,,,false,,,Morel,Morchella esculenta,Yellow Morel,Fungi,58682
1450942,2015-05-03,2015-05-03,,Hawaii,research,,2,false,"Institute Woods, Springdale Rd., Princeton, NJ",40.327589,-74.659202,,,,,,,,false,,,half-free morel,Morchella punctipes,Half-free Morel,Fungi,133684
1450963,2015-05-03,2015-05-03,,Hawaii,research,,1,false,"Institute Woods, Springdale Rd., Princeton, NJ",40.327589,-74.659202,,,,,,,,false,,,Morchella deliciosa,Morchella deliciosa,white morel,Fungi,120174
1451560,2015-04-18,2015-04-18,,Eastern Time (US & Canada),needs_id,,2,false,Fines Creek,35.681213,-82.95153,193,,,,193,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1469529,Fri May 08 2015 19:54:44 GMT-0500 (CDT),2015-05-08,2015-05-09 00:54:44 UTC,Central Time (US & Canada),needs_id,,1,false,"601 N East Ave, Dresser, WI, US",45.363627,-92.630821,10,,,,10,,,false,,,Fungi Including Lichens,Morchella punctipes,Half-free Morel,Fungi,133684
1482791,2015-05-12 7:47:38 PM EDT,2015-05-12,2015-05-12 23:47:38 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC-SA,4,false,elbow lake environmental centre perth road ontario,44.473542,-76.431241,122,,,,122,,,false,gps,gps,Yellow Morel,Morchella,Esculenta Clade,Fungi,1062674
1486186,Wed May 13 2015 12:26:54 GMT-0400 (EDT),2015-05-13,2015-05-13 16:26:54 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Morristown National Historical Park, Harding, NJ, US",40.775442,-74.539061,5,,,,5,,,false,,,morels,Morchella americana,white morel,Fungi,462132
1489952,2015-05-13,2015-05-13,,Central Time (US & Canada),needs_id,,2,false,"Root River parkway, Milwaukee, WI",42.929706,-88.024566,,,,,,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1499990,2015-05-16 10:24:16 PM EDT,2015-05-16,2015-05-17 02:24:16 UTC,Eastern Time (US & Canada),needs_id,,3,false,"Monroe County, US-MI, US",41.9101373479,-83.3617767692,65,,,,65,,,false,gps,gps,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1508256,2015-05-08,2015-05-08,,Eastern Time (US & Canada),needs_id,CC-BY-NC,4,false,WW Knight Nature Preserve,41.58149,-83.593928,406,,,,406,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1509080,Mon May 18 2015 11:06:31 GMT-0400 (EDT),2015-05-18,2015-05-18 15:06:31 UTC,Eastern Time (US & Canada),research,,2,false,"898 Elmdale Cres, Peterborough, ON, CA",44.3257166667,-78.32145,,,,,,,,false,,,Morchella americana,Morchella americana,white morel,Fungi,462132
1519786,Thu May 21 2015 08:48:18 GMT-0400 (EDT),2015-05-21,2015-05-21 12:48:18 UTC,Eastern Time (US & Canada),needs_id,"",2,false,"208 S Great Rd, Lincoln, MA, US",42.407307,-71.327989,5,,,,5,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1525318,2015-05-16,2015-05-16,,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Clinton County, US-MI, US",42.7987111111,-84.3689972222,,,,,,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
1527466,Fri May 22 2015 17:59:56 GMT-0400 (EDT),2015-05-22,2015-05-22 21:59:56 UTC,Eastern Time (US & Canada),needs_id,,3,false,"Otsego County, US-MI, US",45.071419,-84.691602,5,,,,5,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1528341,2015-05-18 4:11:06 PM PDT,2015-05-18,2015-05-18 23:11:06 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"Trinity County, Six Rivers National Forest, US-CA, US",40.5336494446,-123.5190505981,,,,,,,,false,gps,gps,Morels,Morchella,true morels,Fungi,56830
1538713,2015-05-24,2015-05-24,,Pacific Time (US & Canada),needs_id,CC-BY-NC-ND,3,false,"Lower Sagehen Creek Basin, Ca",39.43553,-120.195622,197,,,,197,,,false,,,morels,Morchella,true morels,Fungi,56830
1551203,2015-05-26,2015-05-26,,Central Time (US & Canada),needs_id,CC-BY,1,false,"Spruce Siding, mb",49.64468,-96.093636,172,,,,172,,,false,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
1557576,2014-05-20,2014-05-20,,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Oakland County, US-MI, US",42.6955579941,-83.1678771973,,,,,,,,false,,,Yellow Morel,Morchella esculenta,Yellow Morel,Fungi,58682
1582852,2015-06-02,2015-06-02,,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,Saranac Lake NY,44.327508,-74.132707,1521,,,,1521,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1589592,2015-06-01,2015-06-01,,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Essex Overlook Park, Essex, VT",44.501717,-73.149,47,,,,47,,,false,,,Morel,Morchella esculenta,Yellow Morel,Fungi,58682
1590275,2015-05-25,2015-05-25,,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,Hankinson Hills north dakota,46.106551,-96.96179,3751,,,,3751,,,false,,,true morels,Morchella americana,white morel,Fungi,462132
1606487,Sun Jun 07 2015 08:00:33 GMT-0600 (MDT),2015-06-07,2015-06-07 14:00:33 UTC,Mountain Time (US & Canada),needs_id,,2,false,"Grand Teton National Park, Teton County, US-WY, US",43.907693,-110.644884,10,,,,10,,,false,,,morels,Morchella,true morels,Fungi,56830
1611219,2015-06-09,2015-06-09,,Eastern Time (US & Canada),needs_id,CC-BY-NC,2,false,"Otsego County, US-MI, US",45.169918,-84.439427,2,,,,2,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1611887,2015-06-08,2015-06-08,,Mexico City,needs_id,CC-BY-NC,3,false,Jard?n Bot?nico Hernando Ruiz de Alarcon,18.567618,-99.60634,206,,,,30649,,open,false,,,morels,Morchella,true morels,Fungi,56830
1646166,2010-04-24 16:16:06,2010-04-24,2010-04-24 23:16:06 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"Feather Falls, California, United States",39.625127,-121.274213,,,,,,,,false,,"",Morchella,Morchella,true morels,Fungi,56830
1646170,2010-04-24 16:19:04,2010-04-24,2010-04-24 23:19:04 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"Feather Falls, California, United States",39.623838,-121.272668,,,,,,,,false,,"",Morchella,Morchella,true morels,Fungi,56830
1661377,Sun Jun 21 2015 09:50:00 GMT-0700 (PDT),2015-06-21,2015-06-21 16:50:00 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC-ND,2,false,,39.43752,-120.195275,,,,,,,,false,,,Morels,Morchella,true morels,Fungi,56830
1707008,2015-05-15,2015-05-15,,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,Macoun Marsh,45.44606,-75.651838,5,,,,5,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1742073,Wed May 13 2015 20:30:03 GMT-0500 (CDT),2015-05-13,2015-05-14 01:30:03 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,1,false,"Wisconsin, US",42.8123159183,-89.4844418638,165,,,,27552,obscured,,true,,,Morels,Morchella,true morels,Fungi,56830
1808450,2014-05-16 19:32:25,2014-05-16,2014-05-16 23:32:25 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,9,false,"Washtenaw, Michigan, United States",42.2862555556,-83.7277833333,,,,,,,,false,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
1817575,2011-05-15,2011-05-15,,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false," Macoun Marsh, Ottawa",45.446018,-75.651912,11,,,,11,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1821839,"July 3, 2010",2010-07-03,,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,Brunet Park LaSalle,42.240575,-83.044528,186,,,,186,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1866384,Sun Aug 16 2015 10:34:28 GMT-0700 (PDT),2015-08-16,2015-08-16 17:34:28 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,3,false,"75 Buena Vista Ave E, San Francisco, CA, US",37.7700833333,-122.4391866667,,,,,,,,false,,,Morels,Morchella,true morels,Fungi,56830
1880547,2013-10-19,2013-10-19,,Mexico City,research,CC-BY-NC,2,false,la malinche,19.230893,-98.031958,8195,,,,30580,,open,false,,,Hongo morilla,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
1903275,2009-05-13,2009-05-13,,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false," Macoun Marsh, Ottawa",45.446044,-75.651913,,,,,,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
1940152,2015-05-26 19:13:50,2015-05-26,2015-05-27 02:13:50 UTC,Pacific Time (US & Canada),research,CC-BY-NC,1,false,"California, US",39.2444211125,-120.3951316719,,,,,28121,obscured,,true,,,Morchella snyderi,Morchella snyderi,,Fungi,473933
1949522,2013-07-20,2013-07-20,,Mexico City,research,CC-BY-NC,2,false,"Barranca de Aguacatitla, Huasca de Ocampo",20.254135,-98.550019,2035,,,,30490,,open,false,,,Hongo morilla,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
2108332,2015-10-12,2015-10-12,,Pacific Time (US & Canada),needs_id,CC-BY-SA,3,false,Reserva de la biosfera de la Mariposa Monarca,19.563794,-100.296893,206,,,,206,,open,false,,,Mel-2,Morchella,true morels,Fungi,56830
2352319,Mon Apr 28 2014 09:24:56 GMT-0400 (EDT),2014-04-28,2014-04-28 13:24:56 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Magothy River, Pasadena, MD, US",39.0651028333,-76.4484033333,,,,,,,,false,,,Morel,Morchella esculenta,Yellow Morel,Fungi,58682
2376156,2014-12-24 18:18:12,2014-12-24,2014-12-25 00:18:12 UTC,Monterrey,research,CC-BY-NC-SA,2,false,"La Loma, Linares; Nuevo Leon",24.829211,-99.582868,148,,,,30025,,open,false,,manual,Hongo morilla,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
2412365,2015-11-22,2015-11-22,,Hawaii,research,,1,false,"Ciudad de México (Antes Distrito Federal), MX",19.241143,-99.265251,2008,,,,30580,,open,false,,,Landscape Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
2455960,2008-06-16 0703,2008-06-16,2008-06-16 14:03:00 UTC,Pacific Time (US & Canada),research,CC-BY,1,false,Buckeye Flat Campground  Mono county California,38.238898,-119.344718,,,,,,,,false,,,Morchella snyderi,Morchella snyderi,,Fungi,473933
2479922,2015-12-15,2015-12-15,,Mexico City,needs_id,CC-BY-NC,3,false,Villa del carbón,19.72876,-99.461711,2984,,,,2984,,,false,,,morels,Morchella,true morels,Fungi,56830
2582181,2012-03-31 13:13:02,2012-03-31,2012-03-31 23:13:02 UTC,Hawaii,research,CC-BY-NC,2,false,Hickory Hill Park,41.672487,-91.513753,49,,,,49,,,false,,,Yellow Morel,Morchella esculenta,Yellow Morel,Fungi,58682
2607790,2014-06-03,2014-06-03,,Eastern Time (US & Canada),needs_id,CC-BY-NC,3,false,Mississauga,43.516875,-79.607878,700,,,,700,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
2615621,2013-04-27,2013-04-27,,Indiana (East),needs_id,CC-BY-NC,3,false,"Scott's Run, Va",38.96221,-77.196718,694,,,,694,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
2621973,2008-04-19,2008-04-19,,Indiana (East),needs_id,CC-BY-NC,4,false,"Watkins Regional Park, MD",38.886518,-76.79424,,,,,,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
2646218,2016-02-04,2016-02-04,,Pacific Time (US & Canada),research,CC-BY-NC,3,false,"California, US",36.8246143521,-121.8443729854,95,,,,28461,obscured,,true,,manual,Blushing Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
