datetime,source_db,scientific_name,geometry,country,prov_state,level_01,level_02,eco_region,lulc
2015-03-22T07:00:00Z,inat,Morchella tridentina,"c(4267852.44447269, 108310.817356815)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,7
2017-05-21T10:00:00Z,inat,Morchella kaibabensis,"c(4268817.09793854, 203626.888109199)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,7
2017-05-15T10:00:00Z,inat,Morchella brunnea,"c(4268817.09793854, 203626.888109199)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,8
2017-04-23T10:00:00Z,inat,Morchella prava,"c(4202023.24437978, 109751.452613122)",USA,Arizona,Yavapai,NA,Arizona/New Mexico Mountains,8
2017-03-28T10:00:00Z,inat,Morchella brunnea,"c(4202023.24437978, 109751.452613122)",USA,Arizona,Yavapai,NA,Arizona/New Mexico Mountains,8
2016-05-20T10:00:00Z,inat,Morchella eximia,"c(4268817.09793854, 203626.888109199)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,8
2016-05-19T10:00:00Z,inat,Morchella sextelata,"c(4268817.09793854, 203626.888109199)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,8
2016-05-19T10:00:00Z,inat,Morchella kaibabensis,"c(4268817.09793854, 203626.888109199)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,8
2016-05-12T10:00:00Z,inat,Morchella snyderi,"c(4268817.09793854, 203626.888109199)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,8
2016-05-05T10:00:00Z,inat,Morchella brunnea,"c(4268817.09793854, 203626.888109199)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,5
2015-05-02T10:00:00Z,inat,Morchella tridentina,"c(4268817.09793854, 203626.888109199)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,15
2015-05-03T10:00:00Z,inat,Morchella sextelata,"c(4268817.09793854, 203626.888109199)",USA,Arizona,Coconino,NA,Arizona/New Mexico Mountains,14
2015-04-03T10:00:00Z,inat,Morchella americana,"c(7028044.43116965, -328643.8154459)",USA,Georgia,Jasper,NA,Piedmont,17
2015-04-02T10:00:00Z,inat,Morchella americana,"c(7048897.45151042, -316068.595019464)",USA,Georgia,Putnam,NA,Piedmont,17
2013-05-24T10:00:00Z,inat,Morchella septentrionalis,"c(6512989.63281973, 1101493.03472408)",USA,Michigan,Dickinson,NA,Northern Lakes and Forests,1
2016-03-14T08:00:00Z,inat,Morchella rufobrunnea,"c(3497522.48816412, 794973.850322227)",USA,California,Contra Costa,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",1
2013-04-28T16:49:00Z,inat,Morchella diminutiva,"c(7704837.72047867, 651316.992635387)",USA,New Jersey,Mercer,NA,Northern Piedmont,10
2018-08-25T19:43:00Z,inat,Morchella rufobrunnea,"c(5257696.22335113, -2162363.64118686)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",17
2018-05-17T20:54:49Z,inat,Morchella importuna,"c(3910740.84411735, 1544744.7178455)",USA,Oregon,Wasco,NA,Eastern Cascades Slopes and Foothills,10
2018-09-01T15:14:00Z,inat,Morchella rufobrunnea,"c(5224496.9888702, -2155146.11374397)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",1
2018-09-01T20:43:22Z,inat,Morchella rufobrunnea,"c(5255309.20484635, -2110949.5220173)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",1
2018-08-02T19:30:00Z,inat,Morchella rufobrunnea,"c(5110705.53419157, -2182345.42168381)",MEX,NA,NA,NA,Balsas Depression with Low Tropical Deciduous Forest and Xerophytic Shrub,1
2018-06-29T18:36:01Z,inat,Morchella tomentosa,"c(4018006.25465307, 1712901.63191658)",USA,Washington,Yakima,NA,Eastern Cascades Slopes and Foothills,5
2018-06-29T18:34:42Z,inat,Morchella tomentosa,"c(4027100.87114568, 1712205.15149279)",USA,Washington,Yakima,NA,Eastern Cascades Slopes and Foothills,17
2018-08-25T20:10:00Z,inat,Morchella rufobrunnea,"c(5256959.51548747, -2160587.04222943)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",5
2018-05-29T00:07:00Z,inat,Morchella angusticeps,"c(7128367.12903659, 689107.015022394)",USA,Ohio,Lake,NA,Erie Drift Plain,NA
2018-08-28T23:53:27Z,inat,Morchella rufobrunnea,"c(5239873.37796831, -2175791.09757604)",MEX,NA,NA,NA,Balsas Depression with Low Tropical Deciduous Forest and Xerophytic Shrub,8
2017-05-10T23:45:00Z,inat,Morchella americana,"c(7128250.8837618, 689027.985023088)",USA,Ohio,Lake,NA,Erie Drift Plain,15
2015-02-09T17:38:00Z,inat,Morchella esculenta,"c(7626474.78699695, -3591567.48983996)",PAN,NA,NA,NA,NA,5
2017-05-14T15:58:00Z,inat,Morchella americana,"c(7470255.08494158, 968144.839761295)",USA,New York,Oswego,NA,Eastern Great Lakes Lowlands,1
2016-02-04T22:51:00Z,inat,Morchella rufobrunnea,"c(5233099.15973659, -2167452.17886467)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",17
2018-08-12T19:42:40Z,inat,Morchella rufobrunnea,"c(5257595.59487739, -2169936.90719571)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",1
2018-08-02T03:45:18Z,inat,Morchella rufobrunnea,"c(4847595.86103784, -2050150.73830412)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",1
2018-05-19T22:21:20Z,inat,Morchella importuna,"c(3844065.43863018, 1810126.30115255)",USA,Washington,Grays Harbor,NA,Coast Range,16
2018-07-22T14:11:00Z,inat,Morchella rufobrunnea,"c(5226847.09739797, -2154853.9857064)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",10
2018-07-22T11:37:00Z,inat,Morchella rufobrunnea,"c(5226849.19781537, -2155040.22188939)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",1
2018-05-21T18:03:03Z,inat,Morchella americana,"c(7140791.21301257, 883110.034082239)",CAN,Ontario,Waterloo,Kitchener,Eastern Great Lakes Lowlands,8
2018-07-02T20:37:00Z,inat,Morchella importuna,"c(4543982.67584899, 1396658.81851391)",USA,Montana,Granite,NA,Middle Rockies,17
2018-05-27T08:00:00Z,inat,Morchella snyderi,"c(3673791.25060428, 1166479.53297656)",USA,California,Siskiyou,NA,Cascades,5
2018-06-03T08:00:00Z,inat,Morchella tridentina,"c(3775220.92510939, 1161663.25091565)",USA,California,Modoc,NA,Eastern Cascades Slopes and Foothills,17
2018-05-08T22:32:50Z,inat,Morchella rufobrunnea,"c(3678874.50096124, 57294.4033804932)",USA,California,San Diego,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",5
2018-05-18T02:08:00Z,inat,Morchella angusticeps,"c(6752159.76132922, 1067853.6256308)",USA,Michigan,Emmet,NA,Northern Lakes and Forests,17
2015-05-03T17:47:36Z,inat,Morchella americana,"c(6902440.27147378, 40144.8561256765)",USA,Tennessee,Scott,NA,Southwestern Appalachians,1
2018-05-04T13:24:58Z,inat,Morchella americana,"c(6634802.71836173, 612563.569373132)",USA,Indiana,LaPorte,NA,Southern Michigan/Northern Indiana Drift Plains,5
2018-05-12T14:54:00Z,inat,Morchella punctipes,"c(7076560.34876985, 621223.955924836)",USA,Ohio,Medina,NA,Erie Drift Plain,15
2012-02-06T16:30:00Z,inat,Morchella rufobrunnea,"c(5311881.84518904, -2149062.17378563)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",17
2018-04-27T11:50:00Z,inat,Morchella diminutiva,"c(6979255.3431193, -60546.8533988451)",USA,Tennessee,Blount,NA,Blue Ridge,5
2018-05-23T22:16:00Z,inat,Morchella,"c(6847642.60118285, 696494.304177717)",USA,Michigan,Jackson,NA,Southern Michigan/Northern Indiana Drift Plains,1
2018-05-14T17:34:30Z,inat,Morchella americana,"c(6403071.27263487, 765366.99861173)",USA,Wisconsin,Dane,NA,Southeastern Wisconsin Till Plains,14
2018-05-14T17:03:33Z,inat,Morchella punctipes,"c(6403061.53614593, 765355.206362201)",USA,Wisconsin,Dane,NA,Southeastern Wisconsin Till Plains,17
2017-09-09T12:46:19Z,inat,Morchella rufobrunnea,"c(5308059.89064324, -2186501.67683121)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",1
2018-05-24T14:25:01Z,inat,Morchella americana,"c(7749664.85658323, 1013349.21142304)",USA,Vermont,Bennington,NA,Northern Appalachian and Atlantic Maritime Highlands,6
2018-06-18T15:50:45Z,inat,Morchella rufobrunnea,"c(3460943.33166539, 848349.04064244)",USA,California,Marin,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",18
2018-05-03T16:07:24Z,inat,Morchella importuna,"c(4510957.11848724, 1457706.49907468)",USA,Montana,Ravalli,NA,Middle Rockies,15
2018-04-27T14:45:00Z,inat,Morchella americana,"c(7012998.13009829, -54068.1241178322)",USA,Tennessee,Sevier,NA,Blue Ridge,6
2018-05-30T21:26:02Z,inat,Morchella americana,"c(7682886.53746122, 1174539.69236476)",USA,Vermont,Franklin,NA,Eastern Great Lakes Lowlands,1
2016-05-19T23:51:46Z,inat,Morchella americana,"c(4716517.68432334, 293980.957532963)",USA,Colorado,La Plata,NA,Southern Rockies,15
2018-05-27T05:00:00Z,inat,Morchella angusticeps,"c(7028595.49606347, 1074154.31192018)",CAN,Ontario,Bruce,Northern Bruce Peninsula,Eastern Great Lakes Lowlands,18
2018-06-12T21:03:37Z,inat,Morchella angusticeps,"c(4509548.0551704, 2192573.09353004)",CAN,Alberta,Division No. 15,Improvement District No. 12 Jasper Park,Canadian Rockies,15
2018-05-28T10:00:00Z,inat,Morchella americana,"c(7058773.00575438, 1025345.31532496)",CAN,Ontario,Bruce,South Bruce Peninsula,Eastern Great Lakes Lowlands,5
2018-04-21T18:27:17Z,inat,Morchella americana,"c(7178371.71938162, 121527.56524318)",USA,Virginia,Smyth,NA,Ridge and Valley,17
2017-04-27T15:25:28Z,inat,Morchella americana,"c(7242179.65455514, 556751.53310944)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,8
2018-04-03T21:42:04Z,inat,Morchella americana,"c(7160621.49906572, -77021.7882357775)",USA,North Carolina,Polk,NA,Piedmont,5
2018-05-14T21:13:09Z,inat,Morchella punctipes,"c(6897548.43727327, 706808.350246722)",USA,Michigan,Washtenaw,NA,Eastern Corn Belt Plains,17
2018-06-08T20:14:54Z,inat,Morchella angusticeps,"c(3948351.92135861, 3246693.2591743)",USA,Alaska,Juneau,NA,Pacific Coastal Mountains,14
2018-06-03T16:09:00Z,inat,Morchella americana,"c(7745098.84922857, 1011257.8824357)",USA,Vermont,Bennington,NA,Northern Appalachian and Atlantic Maritime Highlands,6
2007-09-11T23:49:00Z,inat,Morchella rufobrunnea,"c(5312875.19400929, -2162863.89204367)",MEX,NA,NA,NA,"Hills and Sierras with Conifer, Oak, and Mixed Forests",17
2018-05-12T08:40:06Z,inat,Morchella americana,"c(6543142.68018775, 613203.28491635)",USA,Illinois,Cook,NA,Central Corn Belt Plains,5
2018-06-06T23:30:42Z,inat,Morchella americana,"c(7159682.16303646, 899152.831232963)",CAN,Ontario,Wellington,Guelph,Eastern Great Lakes Lowlands,5
2018-06-04T21:39:20Z,inat,Morchella rufobrunnea,"c(3669069.18469878, 55357.9324528985)",USA,California,San Diego,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",10
2018-05-01T23:50:18Z,inat,Morchella americana,"c(6443602.08664984, 142667.617710615)",USA,Illinois,Jackson,NA,Interior River Valleys and Hills,17
2018-05-01T23:50:52Z,inat,Morchella americana,"c(6443592.81790365, 142703.53308503)",USA,Illinois,Jackson,NA,Interior River Valleys and Hills,5
2016-05-04T17:01:16Z,inat,Morchella snyderi,"c(3663402.61522778, 366043.17047177)",USA,California,Kern,NA,Southern and Baja California Pine-Oak Mountains,5
2018-05-21T22:52:24Z,inat,Morchella americana,"c(7864915.01942604, 929292.379461784)",USA,Massachusetts,Worcester,NA,Northeastern Coastal Zone,17
2018-05-24T15:28:10Z,inat,Morchella angusticeps,"c(7151307.999178, 974006.918321806)",CAN,Ontario,Dufferin,Mulmur,Eastern Great Lakes Lowlands,17
2018-05-27T08:14:09Z,inat,Morchella americana,"c(7602676.13917984, 1258737.67034818)",CAN,Quebec / Québec,Thérèse-De Blainville,Blainville,Eastern Great Lakes Lowlands,17
2018-06-04T14:47:00Z,inat,Morchella americana,"c(7182956.15068216, 871244.691109443)",CAN,Ontario,Hamilton,Hamilton,Lake Erie Lowland,14
2018-05-27T00:30:00Z,inat,Morchella importuna,"c(3590711.83018146, 1219063.20527632)",USA,California,Siskiyou,NA,Klamath Mountains,17
2018-06-03T18:11:17Z,inat,Morchella americana,"c(6543937.60410266, 738392.443974954)",USA,Wisconsin,Racine,NA,Central Corn Belt Plains,17
2018-05-08T12:25:00Z,inat,Morchella americana,"c(6823716.65801848, 761004.423755172)",USA,Michigan,Ingham,NA,Southern Michigan/Northern Indiana Drift Plains,6
2018-06-02T21:01:06Z,inat,Morchella americana,"c(6957279.42320861, 743170.118137718)",USA,Michigan,Wayne,NA,Huron/Erie Lake Plains,5
2009-04-15T23:18:00Z,inat,Morchella americana,"c(6862166.18572631, 26412.5566874705)",USA,Tennessee,Fentress,NA,Southwestern Appalachians,17
2009-04-15T23:02:00Z,inat,Morchella punctipes,"c(6867092.44691818, 45105.5413628006)",USA,Tennessee,Pickett,NA,Southwestern Appalachians,8
2009-04-15T22:22:00Z,inat,Morchella angusticeps,"c(6874634.30586156, 34839.6228278228)",USA,Tennessee,Fentress,NA,Southwestern Appalachians,5
2018-06-01T16:01:35Z,inat,Morchella americana,"c(7225397.17851526, 934135.177079633)",CAN,Ontario,Toronto,Toronto,Lake Erie Lowland,15
2018-06-01T02:10:00Z,inat,Morchella americana,"c(4472743.5935403, 688688.414084575)",USA,Utah,Utah,NA,Central Basin and Range,15
2018-05-19T18:30:00Z,inat,Morchella angusticeps,"c(4475771.56946018, 690356.509376615)",USA,Utah,Utah,NA,Wasatch and Uinta Mountains,8
2018-05-31T19:26:14Z,inat,Morchella americana,"c(7152575.52580667, 873317.044321001)",CAN,Ontario,Waterloo,North Dumfries,Eastern Great Lakes Lowlands,1
2018-05-31T14:55:50Z,inat,Morchella americana,"c(6076855.18245569, 891733.1040523)",USA,Minnesota,Rice,NA,Western Corn Belt Plains,15
2018-05-27T23:30:00Z,inat,Morchella tridentina,"c(3712670.42524644, 831695.740685625)",USA,California,El Dorado,NA,Sierra Nevada,17
2018-05-27T21:42:00Z,inat,Morchella snyderi,"c(3709055.88791688, 844085.316139799)",USA,California,El Dorado,NA,Sierra Nevada,8
2018-05-30T13:16:37Z,inat,Morchella americana,"c(7218605.84268146, 970426.086218379)",CAN,Ontario,York,Whitchurch-Stouffville,Eastern Great Lakes Lowlands,1
2018-05-12T16:40:00Z,inat,Morchella americana,"c(6046626.67666917, 644135.485987863)",USA,Iowa,Story,NA,Western Corn Belt Plains,6
2018-05-27T23:55:00Z,inat,Morchella snyderi,"c(3718068.7057104, 1173987.06048408)",USA,California,Siskiyou,NA,Eastern Cascades Slopes and Foothills,1
2018-05-27T23:48:00Z,inat,Morchella snyderi,"c(3710697.18081168, 1186211.94950774)",USA,California,Siskiyou,NA,Eastern Cascades Slopes and Foothills,15
2018-05-29T19:23:45Z,inat,Morchella americana,"c(7205574.04260974, 968388.334201666)",CAN,Ontario,York,King,Eastern Great Lakes Lowlands,17
2018-05-28T01:12:48Z,inat,Morchella snyderi,"c(3717639.59369139, 1176323.78467357)",USA,California,Siskiyou,NA,Eastern Cascades Slopes and Foothills,1
2018-05-28T15:55:09Z,inat,Morchella americana,"c(7157906.85527956, 928710.884726792)",CAN,Ontario,Wellington,Erin,Eastern Great Lakes Lowlands,5
2018-05-28T03:42:13Z,inat,Morchella rufobrunnea,"c(3621017.28942045, 212469.397933459)",USA,California,Los Angeles,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",17
2018-05-28T01:58:35Z,inat,Morchella snyderi,"c(3686883.14133235, 620700.688058922)",USA,California,Fresno,NA,Sierra Nevada,14
2018-05-27T15:54:31Z,inat,Morchella americana,"c(7773766.09506359, 1066185.23671595)",USA,Vermont,Windsor,NA,Northern Appalachian and Atlantic Maritime Highlands,17
2018-05-19T20:09:00Z,inat,Morchella americana,"c(7128106.153839, 794354.803244451)",CAN,Ontario,Elgin,Bayham,Lake Erie Lowland,18
2018-05-27T18:54:19Z,inat,Morchella americana,"c(6081873.14174295, 1023740.18858005)",USA,Minnesota,Anoka,NA,North Central Hardwood Forests,17
2018-05-27T15:36:00Z,inat,Morchella americana,"c(5894319.43462145, 1361315.10217692)",USA,Minnesota,Marshall,NA,Lake Manitoba and Lake Agassiz Plain,5
2018-05-26T18:31:05Z,inat,Morchella americana,"c(6053138.38129804, 1141331.21501023)",USA,Minnesota,Aitkin,NA,Northern Lakes and Forests,5
2018-05-27T14:19:10Z,inat,Morchella americana,"c(7200649.07387015, 977496.102858624)",CAN,Ontario,Simcoe,Bradford West Gwillimbury,Eastern Great Lakes Lowlands,6
2018-05-14T23:33:00Z,inat,Morchella americana,"c(6865702.61247673, 684458.640254716)",USA,Michigan,Lenawee,NA,Eastern Corn Belt Plains,6
2018-05-14T22:35:00Z,inat,Morchella americana,"c(6859196.7357224, 683344.315383274)",USA,Michigan,Lenawee,NA,Southern Michigan/Northern Indiana Drift Plains,10
2018-05-26T19:17:49Z,inat,Morchella angusticeps,"c(7042547.17487434, 1062870.07919549)",CAN,Ontario,Bruce,Northern Bruce Peninsula,Eastern Great Lakes Lowlands,10
2018-05-26T20:04:45Z,inat,Morchella angusticeps,"c(7763801.49777365, 1052952.60855841)",USA,Vermont,Windsor,NA,Northern Appalachian and Atlantic Maritime Highlands,5
2018-05-24T16:38:00Z,inat,Morchella snyderi,"c(3929687.89446863, 1521043.99048251)",USA,Oregon,Wasco,NA,Columbia Plateau,15
2018-05-24T16:29:00Z,inat,Morchella tridentina,"c(3929687.89446863, 1521043.99048251)",USA,Oregon,Wasco,NA,Columbia Plateau,5
2014-05-21T19:41:00Z,inat,Morchella americana,"c(6673311.9686427, 768297.587096026)",USA,Michigan,Ottawa,NA,Southern Michigan/Northern Indiana Drift Plains,15
2018-05-25T23:16:12Z,inat,Morchella americana,"c(7862924.84667683, 988443.000614703)",USA,New Hampshire,Hillsborough,NA,Northern Appalachian and Atlantic Maritime Highlands,5
2018-05-13T15:20:25Z,inat,Morchella americana,"c(7329708.19618748, 388586.609248292)",USA,West Virginia,Pendleton,NA,Ridge and Valley,17
2018-05-25T23:22:18Z,inat,Morchella americana,"c(6734198.89621293, 805090.354510106)",USA,Michigan,Kent,NA,Southern Michigan/Northern Indiana Drift Plains,17
2018-05-23T18:14:59Z,inat,Morchella americana,"c(7737230.67699205, 1015736.89900231)",USA,Vermont,Bennington,NA,Northern Appalachian and Atlantic Maritime Highlands,16
2018-05-19T15:25:00Z,inat,Morchella americana,"c(7014037.04750545, 813549.034155597)",CAN,Ontario,Lambton,Plympton-Wyoming,Lake Erie Lowland,6
2018-05-25T15:09:09Z,inat,Morchella americana,"c(6848743.28050094, 880074.721442863)",USA,Michigan,Bay,NA,Huron/Erie Lake Plains,17
2018-05-25T00:51:00Z,inat,Morchella americana,"c(6549546.76828587, 650412.455059491)",USA,Illinois,Cook,NA,Central Corn Belt Plains,17
2018-05-24T15:29:15Z,inat,Morchella americana,"c(7184117.88879973, 872619.355177284)",CAN,Ontario,Hamilton,Hamilton,Lake Erie Lowland,5
2018-05-24T16:21:01Z,inat,Morchella diminutiva,"c(7089221.87453461, 662501.650913895)",USA,Ohio,Cuyahoga,NA,Eastern Great Lakes Lowlands,17
2018-05-24T16:59:07Z,inat,Morchella americana,"c(6580114.53719901, 609028.229510357)",USA,Indiana,Lake,NA,Central Corn Belt Plains,6
2018-05-24T21:47:54Z,inat,Morchella americana,"c(7441617.46107842, 636657.913002628)",USA,Pennsylvania,Centre,NA,Ridge and Valley,17
2018-05-20T18:11:31Z,inat,Morchella americana,"c(6963511.44757757, 759604.668073034)",USA,Michigan,Macomb,NA,Huron/Erie Lake Plains,8
2018-05-21T15:43:00Z,inat,Morchella americana,"c(4449579.64909846, 1853265.48771187)",CAN,British Columbia / Colombie-Britannique,Central Kootenay,Central Kootenay A,Columbia Mountains/Northern Rockies,10
2018-05-24T18:17:14Z,inat,Morchella americana,"c(7077917.23366554, 646226.320525787)",USA,Ohio,Cuyahoga,NA,Eastern Great Lakes Lowlands,17
2018-05-24T15:09:14Z,inat,Morchella americana,"c(6661577.52708319, 963756.167030937)",USA,Michigan,Benzie,NA,North Central Hardwood Forests,17
2018-05-22T22:13:00Z,inat,Morchella americana,"c(6762339.62470299, 712173.894385463)",USA,Michigan,Calhoun,NA,Southern Michigan/Northern Indiana Drift Plains,5
2018-05-23T23:00:09Z,inat,Morchella rufobrunnea,"c(3652531.05230594, 248484.951392749)",USA,California,Los Angeles,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",14
2018-05-23T19:19:14Z,inat,Morchella rufobrunnea,"c(3507049.44488388, 352814.951927789)",USA,California,Santa Barbara,NA,Southern and Baja California Pine-Oak Mountains,17
2018-05-23T15:58:38Z,inat,Morchella americana,"c(7151553.83520763, 883549.278177171)",CAN,Ontario,Waterloo,North Dumfries,Eastern Great Lakes Lowlands,15
2018-05-23T14:18:03Z,inat,Morchella americana,"c(7753612.1198971, 1095020.17676999)",USA,Vermont,Orange,NA,Northern Appalachian and Atlantic Maritime Highlands,6
2018-05-22T23:01:04Z,inat,Morchella americana,"c(6982753.03418606, 820859.594852197)",USA,Michigan,St. Clair,NA,Huron/Erie Lake Plains,17
2018-05-22T13:51:20Z,inat,Morchella americana,"c(6578389.42479116, 586415.735276439)",USA,Indiana,Lake,NA,Central Corn Belt Plains,5
2018-05-22T14:40:14Z,inat,Morchella americana,"c(7222187.03253401, 976118.345289766)",CAN,Ontario,York,Whitchurch-Stouffville,Eastern Great Lakes Lowlands,17
2018-05-20T17:01:00Z,inat,Morchella americana,"c(7535920.25007264, 1081725.60923062)",USA,New York,St. Lawrence,NA,Eastern Great Lakes Lowlands,15
2018-05-21T18:57:43Z,inat,Morchella americana,"c(7777019.20836961, 782134.71787488)",USA,Connecticut,Fairfield,NA,Northeastern Coastal Zone,5
2018-05-21T12:01:01Z,inat,Morchella americana,"c(7790775.26748505, 1079456.21215081)",USA,New Hampshire,Grafton,NA,Northern Appalachian and Atlantic Maritime Highlands,5
2018-05-21T14:37:17Z,inat,Morchella americana,"c(7036956.89291867, 766971.934889224)",CAN,Ontario,Chatham-Kent,Chatham-Kent,Lake Erie Lowland,6
2018-05-20T13:43:00Z,inat,Morchella punctipes,"c(7310235.93723489, 762674.31588698)",USA,New York,Cattaraugus,NA,North Central Appalachians,17
